_id,updated,competitionId,homeId,awayId,homeConferenceId,awayConferenceId,gameId,isLiveStream,isNeutral,inDivision,gameDate,tournamentId,conferenceId,didHomeWin,isExhib,isExhibAgst,periodNumber,periodType,periodIdx,period,teamIdAgst,teamMarketAgst,teamId,teamMarket,playerId,fullName,actionNumber,minsIntoGame,secsIntoGame,clock,shotClock,actionDuration,actionType,subType,success,homePts,awayPts,homeScore,awayScore,side,anGs,paGs,xRaw,yRaw,x,y,hexX,hexY,shotDist,zonesGenius,zones6,zones13,zones17,dists7,awayLineupId,homeLineupId,prevActionType,assisterId
2173125-360,2023-01-01 22:53:36 UTC,33535,105679,105257,53,53,2173125,true,false,true,2023-01-01,0,53,true,false,false,4,REGULAR,4,q4,105679,Virginia Tech,105257,North Carolina,1601948,Anya Poole,360,40,2381.2,00:18:80,13,9.2,2pt,layup,false,0,0,65,65,LEFT,580,0,7,51,25.5,40.42,25.4625,39.9,1.421,underbasket,atr2,atr2,atr2,atr2,1889982-959058-1601946-1601945-1601948,1600839-934108-1310209-965879-1310211,timeout,
2173624-6,2023-01-06 01:54:31 UTC,33535,105679,105677,53,53,2173624,true,false,true,2023-01-05,0,53,true,false,false,1,REGULAR,1,q1,105679,Virginia Tech,105677,Virginia,1320905,Camryn Taylor,6,1,17,09:43:00,17,14,2pt,jumpshot,false,0,0,0,0,RIGHT,10,0,93,14,43,40.42,42.4375,39.9,18.049,insideright,mid2,rb2,rb2,lng2,1320906-1593749-1599767-1310215-1320905,1600839-934108-1310209-939764-965879,jumpball,
2173624-9,2023-01-06 01:54:31 UTC,33535,105679,105677,53,53,2173624,true,false,true,2023-01-05,0,53,true,false,false,1,REGULAR,1,q1,105679,Virginia Tech,105677,Virginia,1320905,Camryn Taylor,9,1,39,09:21:00,16,15,2pt,turnaroundjumpshot,true,0,2,0,2,RIGHT,15,0,89,60,20,36.66,20.6125,35.7,7.135,inthepaint,paint2,paint2,slp2,sht2,1320906-1593749-1599767-1310215-1320905,1600839-934108-1310209-939764-965879,turnover,1593749
2173624-16,2023-01-06 01:54:31 UTC,33535,105679,105677,53,53,2173624,true,false,true,2023-01-05,0,53,true,false,false,1,REGULAR,1,q1,105677,Virginia,105679,Virginia Tech,939764,Taylor Soule,16,2,91,08:29:00,9,22,2pt,jumpshot,true,2,0,2,2,LEFT,26,0,6,19,9.5,41.36,9.7,42,15.505,insideleft,mid2,lb2,lb2,lng2,1320906-1593749-1599767-1310215-1320905,1600839-934108-1310209-939764-965879,foulon,965879
2173624-18,2023-01-06 01:54:31 UTC,33535,105679,105677,53,53,2173624,true,false,true,2023-01-05,0,53,true,false,false,1,REGULAR,1,q1,105679,Virginia Tech,105677,Virginia,1320906,Taylor Valladay,18,2,106,08:14:00,19,15,2pt,pullupjumpshot,false,0,0,2,2,RIGHT,28,0,81,69,15.5,29.14,14.55,29.4,15.788,insideleft,mid2,le2,le2,lng2,1320906-1593749-1599767-1310215-1320905,1600839-934108-1310209-939764-965879,assist,
2173624-20,2023-01-06 01:54:31 UTC,33535,105679,105677,53,53,2173624,true,false,true,2023-01-05,0,53,true,false,false,1,REGULAR,1,q1,105679,Virginia Tech,105677,Virginia,1320906,Taylor Valladay,20,3,121,07:59:00,9,12,2pt,drivinglayup,false,0,0,2,2,RIGHT,30,0,92,45,27.5,39.47999999999999,27.8875,39.9,3.377,underbasket,atr2,atr2,atr2,atr2,1320906-1593749-1599767-1310215-1320905,1600839-934108-1310209-939764-965879,rebound,
2173624-22,2023-01-06 01:54:31 UTC,33535,105679,105677,53,53,2173624,true,false,true,2023-01-05,0,53,true,false,false,1,REGULAR,1,q1,105677,Virginia,105679,Virginia Tech,1600839,Georgia Amoore,22,3,138,07:42:00,14,15,2pt,floatingjumpshot,false,0,0,2,2,LEFT,32,0,11,31,15.5,36.66,15.7625,35.7,10.778,insideleft,mid2,lb2,lb2,med2,1320906-1593749-1599767-1310215-1320905,1600839-934108-1310209-939764-965879,rebound,
2173624-24,2023-01-06 01:54:31 UTC,33535,105679,105677,53,53,2173624,true,false,true,2023-01-05,0,53,true,false,false,1,REGULAR,1,q1,105677,Virginia,105679,Virginia Tech,1600839,Georgia Amoore,24,3,142,07:38:00,20,1,3pt,jumpshot,false,0,0,2,2,LEFT,34,0,32,49,24.5,16.92,24.25,16.8,24.835,outsidecenter,atb3,tok3,tok3,sht3,1320906-1593749-1599767-1310215-1320905,1600839-934108-1310209-939764-965879,rebound,
2173624-28,2023-01-06 01:54:31 UTC,33535,105679,105677,53,53,2173624,true,false,true,2023-01-05,0,53,true,false,false,1,REGULAR,1,q1,105677,Virginia,105679,Virginia Tech,934108,Kayana Traylor,28,3,162,07:18:00,18,13,2pt,drivinglayup,true,2,0,4,2,LEFT,44,0,9,42,21,38.540000000000006,21.825,37.8,5.129,inthepaint,paint2,paint2,slp2,sht2,1593749-1909486-1312857-1310215-1320905,1600839-934108-1310209-939764-965879,steal,
2173624-29,2023-01-06 01:54:31 UTC,33535,105679,105677,53,53,2173624,true,false,true,2023-01-05,0,53,true,false,false,1,REGULAR,1,q1,105679,Virginia Tech,105677,Virginia,1312857,Carole Miller,29,4,182,06:58:00,14,20,2pt,pullupjumpshot,false,0,0,4,2,RIGHT,45,0,77,47,26.5,25.379999999999995,26.675,25.2,16.439,insidecenter,mid2,re2,re2,lng2,1593749-1909486-1312857-1310215-1320905,1600839-934108-1310209-939764-965879,2pt,
2173624-33,2023-01-06 01:54:31 UTC,33535,105679,105677,53,53,2173624,true,false,true,2023-01-05,0,53,true,false,false,1,REGULAR,1,q1,105679,Virginia Tech,105677,Virginia,1310215,Sam Brunelle,33,4,193,06:47:00,15,6,2pt,turnaroundjumpshot,true,0,2,4,4,RIGHT,51,0,86,44,28,33.839999999999989,29.1,33.6,8.46,inthepaint,paint2,paint2,frp2,sht2,1593749-1909486-1312857-1310215-1320905,1600839-934108-1310209-939764-965879,foulon,
2173624-34,2023-01-06 01:54:31 UTC,33535,105679,105677,53,53,2173624,true,false,true,2023-01-05,0,53,true,false,false,1,REGULAR,1,q1,105677,Virginia,105679,Virginia Tech,965879,D'asia Gregg,34,4,212,06:28:00,15,19,3pt,jumpshot,false,0,0,4,4,LEFT,53,0,31,67,33.5,17.86,33.95,16.8,25.357,outsidecenter,atb3,tok3,tok3,lng3,1593749-1909486-1312857-1310215-1320905,1600839-934108-1310209-939764-965879,2pt,
2173624-38,2023-01-06 01:54:31 UTC,33535,105679,105677,53,53,2173624,true,false,true,2023-01-05,0,53,true,false,false,1,REGULAR,1,q1,105677,Virginia,105679,Virginia Tech,934108,Kayana Traylor,38,4,220,06:20:00,13,8,2pt,drivinglayup,true,2,0,6,4,LEFT,60,0,6,45,22.5,41.36,21.825,42,2.53,underbasket,atr2,atr2,atr2,atr2,1593749-1909486-1312857-1310215-1356003,1600839-934108-1310209-939764-965879,foulon,
2173624-42,2023-01-06 01:54:31 UTC,33535,105679,105677,53,53,2173624,true,false,true,2023-01-05,0,53,true,false,false,1,REGULAR,1,q1,105677,Virginia,105679,Virginia Tech,1600839,Georgia Amoore,42,5,254,05:46:00,8,23,3pt,pullupjumpshot,false,0,0,6,4,LEFT,66,0,32,45,22.5,16.92,21.825,16.8,24.956,outsidecenter,atb3,tok3,tok3,sht3,1593749-1909486-1312857-1310215-1356003,1600839-934108-1310209-939764-965879,foulon,
2173624-44,2023-01-06 01:54:31 UTC,33535,105679,105677,53,53,2173624,true,false,true,2023-01-05,0,53,true,false,false,1,REGULAR,1,q1,105679,Virginia Tech,105677,Virginia,1909486,Yonta Vaughn,44,5,261,05:39:00,25,4,2pt,drivinglayup,true,0,2,6,6,RIGHT,68,0,93,45,27.5,40.42,27.8875,39.9,2.832,underbasket,atr2,atr2,atr2,atr2,1593749-1909486-1312857-1310215-1356003,1600839-934108-1310209-939764-965879,rebound,
2173624-47,2023-01-06 01:54:31 UTC,33535,105679,105677,53,53,2173624,true,false,true,2023-01-05,0,53,true,false,false,1,REGULAR,1,q1,105679,Virginia Tech,105677,Virginia,1310215,Sam Brunelle,47,5,280,05:20:00,16,15,3pt,jumpshot,false,0,0,6,6,RIGHT,72,0,70,29,35.5,18.799999999999997,35.1625,18.9,25.238,outsideright,atb3,rw3,rw3,lng3,1593749-1909486-1312857-1310215-1356003,1600839-934108-1310209-939764-965879,steal,
2173624-51,2023-01-06 01:54:31 UTC,33535,105679,105677,53,53,2173624,true,false,true,2023-01-05,0,53,true,false,false,1,REGULAR,1,q1,105679,Virginia Tech,105677,Virginia,1356003,London Clarkson,51,5,286,05:14:00,16,5,2pt,layup,true,0,2,6,8,RIGHT,79,0,93,45,27.5,40.42,27.8875,39.9,2.832,underbasket,atr2,atr2,atr2,atr2,1593749-1909486-1312857-1310215-1356003,1600839-934108-1310209-939764-939760,foulon,1909486
2173624-53,2023-01-06 01:54:31 UTC,33535,105679,105677,53,53,2173624,true,false,true,2023-01-05,0,53,true,false,false,1,REGULAR,1,q1,105677,Virginia,105679,Virginia Tech,939764,Taylor Soule,53,6,307,04:53:00,13,21,2pt,pullupjumpshot,false,0,0,6,8,LEFT,81,0,22,45,22.5,26.319999999999993,23.0375,27.3,15.631,insidecenter,mid2,le2,le2,lng2,1593749-1909486-1312857-1310215-1356003,1600839-934108-1310209-939764-939760,assist,
2173624-55,2023-01-06 01:54:31 UTC,33535,105679,105677,53,53,2173624,true,false,true,2023-01-05,0,53,true,false,false,1,REGULAR,1,q1,105679,Virginia Tech,105677,Virginia,1356003,London Clarkson,55,6,326,04:34:00,13,16,2pt,layup,true,0,2,6,10,RIGHT,83,0,93,57,21.5,40.42,20.6125,39.9,3.744,underbasket,atr2,atr2,atr2,atr2,1593749-1909486-1312857-1310215-1356003,1600839-934108-1310209-939764-939760,rebound,
2173624-56,2023-01-06 01:54:31 UTC,33535,105679,105677,53,53,2173624,true,false,true,2023-01-05,0,53,true,false,false,1,REGULAR,1,q1,105677,Virginia,105679,Virginia Tech,939764,Taylor Soule,56,6,343,04:17:00,17,17,2pt,drivinglayup,true,2,0,8,10,LEFT,84,0,7,43,21.5,40.42,20.6125,39.9,3.744,underbasket,atr2,atr2,atr2,atr2,1593749-1909486-1312857-1310215-1356003,1600839-934108-1310209-939764-939760,2pt,
2173624-60,2023-01-06 01:54:31 UTC,33535,105679,105677,53,53,2173624,true,false,true,2023-01-05,0,53,true,false,false,1,REGULAR,1,q1,105679,Virginia Tech,105677,Virginia,1599767,Mir McLean,60,7,363,03:57:00,17,4,3pt,jumpshot,true,0,3,8,13,RIGHT,96,0,67,51,24.5,15.979999999999997,24.25,16.8,25.775,outsidecenter,atb3,tok3,tok3,lng3,1320906-1909486-1599767-1312857-1356003,1600839-934108-1310209-939764-965879,timeout,1909486
2173624-62,2023-01-06 01:54:31 UTC,33535,105679,105677,53,53,2173624,true,false,true,2023-01-05,0,53,true,false,false,1,REGULAR,1,q1,105677,Virginia,105679,Virginia Tech,965879,D'asia Gregg,62,7,389,03:31:00,8,26,2pt,stepbackjumpshot,false,0,0,8,13,LEFT,98,0,24,65,32.5,24.439999999999998,31.525,25.2,18.865,insideright,mid2,re2,re2,lng2,1320906-1909486-1599767-1312857-1356003,1600839-934108-1310209-939764-965879,assist,
